title,src,href
더 높이 가줄게❤️‍🔥 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/2Go13ErOmpk/hqdefault.jpg,https://www.youtube.com/watch?v=2Go13ErOmpk
 더 쇼 초이스 비하인드🏆 l 더 열심히 하는 르세라핌 되겠습니다💖,https://i.ytimg.com/vi/14zLpPqCxX4/hqdefault.jpg,https://www.youtube.com/watch?v=14zLpPqCxX4
더 높이 가줄게❤️‍🔥 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/_2zVICAzvi0/hqdefault.jpg,https://www.youtube.com/watch?v=_2zVICAzvi0
 ‘CELINE X ELLE’ PhotoShoot Sketch,https://i.ytimg.com/vi/YQp119oo5PQ/hqdefault.jpg,https://www.youtube.com/watch?v=YQp119oo5PQ
 해피 사쿠라 데이🌸💕ㅣ오늘이 3월 19일이지!🐈,https://i.ytimg.com/vi/-tV0gh2jxQc/hqdefault.jpg,https://www.youtube.com/watch?v=-tV0gh2jxQc
피어나(FEARNOT)에게 가는 중❣️#LE_SSERAFIM #르세라핌 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/OcRTtIcItJk/hqdefault.jpg,https://www.youtube.com/watch?v=OcRTtIcItJk
 LE SSERAFIM 'ANTIFRAGILE' 라춘댄스 reaction l 안티티티 🥨 핌둥이들 점수는요 💯,https://i.ytimg.com/vi/J0ggs5shYvY/hqdefault.jpg,https://www.youtube.com/watch?v=J0ggs5shYvY
Would you join 피어나(FEARNOT)?🙌 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #허윤진 #HUHYUNJIN #shorts,https://i.ytimg.com/vi/K-FuMmOAMfk/hqdefault.jpg,https://www.youtube.com/watch?v=K-FuMmOAMfk
 맏막즈의 셀프캠✨ l 꾸라&은채의 대기실이 궁금해⁉️,https://i.ytimg.com/vi/0pRYMBm8zYo/hqdefault.jpg,https://www.youtube.com/watch?v=0pRYMBm8zYo
‘FEARLESS’ Stage Cam (SAKURA focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/K6o8ITS_JUI/hqdefault.jpg,https://www.youtube.com/watch?v=K6o8ITS_JUI
‘FEARLESS’ Stage Cam (KAZUHA focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/mssvA-QT8bU/hqdefault.jpg,https://www.youtube.com/watch?v=mssvA-QT8bU
 LE SSERAFIM's DAY OFF EP.2,https://i.ytimg.com/vi/A2XDQxQ4oGY/hqdefault.jpg,https://www.youtube.com/watch?v=A2XDQxQ4oGY
🗓 220726 르세라핌 회의 : 최근 favorite 메뉴와 기린 넥타이(?) 논쟁 건🦒👔,https://i.ytimg.com/vi/H4WQ0wkAmGU/hqdefault.jpg,https://www.youtube.com/watch?v=H4WQ0wkAmGU
‘FEARLESS’ Stage Cam (HUH YUNJIN focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/upk3tk1_GXc/hqdefault.jpg,https://www.youtube.com/watch?v=upk3tk1_GXc
 in JAPAN #2 ✈️ l 도쿄 시부야에서 만난 ‘FEARLESS’ 💿💕 핌둥이들 행복 그 잡채😉,https://i.ytimg.com/vi/KlKdt7tkZy0/hqdefault.jpg,https://www.youtube.com/watch?v=KlKdt7tkZy0
 ‘FEARLESS’ MUSIC SHOW BEHIND (2),https://i.ytimg.com/vi/zVY4HMpkAO0/hqdefault.jpg,https://www.youtube.com/watch?v=zVY4HMpkAO0
Happy Chuseok Greeting,https://i.ytimg.com/vi/err6cdWTFyc/hqdefault.jpg,https://www.youtube.com/watch?v=err6cdWTFyc
💪김종국 선배님과 함께하는 daily work out👟 #LE_SSERAFIM #르세라핌 #김종국 #짐종국 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/MlCCIMOkDIs/hqdefault.jpg,https://www.youtube.com/watch?v=MlCCIMOkDIs
 미니 2집 핌키타카 릴레이 캠📹 l ❄️짱세라핌의 사랑 넘치는 릴레이 캠🫶,https://i.ytimg.com/vi/F_5W8ZSlzfg/hqdefault.jpg,https://www.youtube.com/watch?v=F_5W8ZSlzfg
‘FEARLESS’ Stage Cam (HONG EUNCHAE focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/bZXvtNfXJLY/hqdefault.jpg,https://www.youtube.com/watch?v=bZXvtNfXJLY
Coming soon - ‘ANTIFRAGILE’ Jacket Shoot Sketch #shorts,https://i.ytimg.com/vi/jSC46aApJwg/hqdefault.jpg,https://www.youtube.com/watch?v=jSC46aApJwg
 What’s in KKURA’s bag?👜 l 꾸라의 과자는 믿고 먹는대요(소근)🐈🌸,https://i.ytimg.com/vi/R-E5MDhIlyk/hqdefault.jpg,https://www.youtube.com/watch?v=R-E5MDhIlyk
 in JAPAN #1 ✈️ l 설렘 가득 공항 출국길부터〰️📹 심야 편의점 2차전까지🍙✨,https://i.ytimg.com/vi/l0aHgPnFOvs/hqdefault.jpg,https://www.youtube.com/watch?v=l0aHgPnFOvs
‘We’re LE SSERAFIM’ TEASER,https://i.ytimg.com/vi/kwMitUsvgN4/hqdefault.jpg,https://www.youtube.com/watch?v=kwMitUsvgN4
 EP.6 비 오니까 오히려 좋아♥ 1편,https://i.ytimg.com/vi/_QZSetDV2i8/hqdefault.jpg,https://www.youtube.com/watch?v=_QZSetDV2i8
